,X1,X2,y
15759,-15.92,2.75,1
15760,13.59,-7.57,1
15761,-18.4,0.68,0
15762,15.38,-8.57,1
15763,-0.76,-1.9,1
15764,-9.99,-1.24,0
15765,-5.42,3.56,1
15766,0.91,8.06,0
15767,-3.33,1.71,0
15768,-2.85,2.83,0
15769,-3.22,2.29,0
15770,-2.93,-2.42,1
15771,10.74,9.28,0
15772,-3.38,2.23,0
15773,-8.66,-8.28,1
15774,-4.72,2.99,1
15775,1.35,4.62,1
15776,-8.42,11.89,1
15777,9.81,8.16,0
15778,-2.78,1.69,0
15779,-7.43,10.4,0
15780,-5.78,0.95,1
15781,4.14,2.05,0
15782,-3.26,2.3,0
15783,-3.54,4.45,0
15784,-3.22,3.53,0
15785,5.54,9.77,1
15786,-0.94,1.07,0
15787,-3.68,1.42,0
15788,-3.34,2.35,0
15789,-3.5,1.76,0
15790,-8.57,-7.72,1
15791,-16.4,-11.77,1
15792,-5.58,-3.62,0
15793,-2.52,3.2,0
15794,1.52,2.74,1
15795,-3.32,2.2,0
15796,-11.62,3.29,0
15797,-4.31,-0.84,1
15798,-6.36,-1.5,1
15799,-2.26,2.12,0
15800,-7.37,3.16,1
15801,0.34,1.74,1
15802,-8.21,5.08,1
15803,-15.75,-7.33,0
15804,-16.24,10.66,0
15805,1.98,14.12,1
15806,-9.05,9.88,0
15807,-3.03,2.04,0
15808,17.59,-2.72,1
15809,0.25,-9.23,1
15810,-10.0,-13.29,0
15811,0.01,12.18,0
15812,-7.08,17.17,0
15813,-1.75,-9.42,1
15814,-1.87,2.04,0
15815,-1.36,1.14,0
15816,-9.12,12.55,1
15817,1.88,6.89,0
15818,-5.21,2.96,0
15819,-6.71,-4.74,0
15820,8.46,1.04,1
15821,-2.03,1.67,0
15822,3.13,1.1,0
15823,9.68,-8.61,0
15824,-3.17,-5.01,0
15825,-4.95,1.58,1
15826,-8.38,8.56,0
15827,-2.22,5.2,1
15828,-2.19,4.43,1
15829,0.23,-11.7,0
15830,-3.44,2.22,0
15831,-1.14,6.42,1
15832,-14.95,-6.85,0
15833,-2.98,2.56,0
15834,-3.44,2.27,0
15835,-5.22,6.56,1
15836,-19.9,2.62,0
15837,-3.2,2.22,0
15838,-1.19,-3.42,1
15839,4.21,-7.28,1
15840,-7.4,3.31,1
15841,-5.89,5.32,1
15842,-11.57,-6.54,1
15843,-2.25,1.55,0
15844,-3.18,2.22,0
15845,-3.2,2.2,0
15846,-3.24,3.23,0
15847,-12.34,8.54,1
15848,-3.74,4.57,0
15849,-3.33,1.69,0
15850,-1.49,4.95,1
15851,-3.44,0.29,1
15852,-15.73,6.38,1
15853,-2.31,4.79,0
15854,-19.74,8.33,1
15855,-7.63,8.15,0
15856,-9.92,18.95,1
15857,-1.82,0.79,0
15858,-2.49,11.51,0
15859,-11.7,3.76,0
15860,-8.8,2.23,0
15861,-0.02,0.68,1
15862,8.81,-0.74,1
15863,10.04,15.22,1
15864,-4.25,2.73,0
15865,-3.34,2.21,0
15866,-1.34,14.91,1
15867,-2.71,0.95,0
15868,10.23,17.59,1
15869,-1.87,1.1,0
15870,-9.97,6.51,0
15871,-2.88,1.82,0
15872,-8.56,-3.47,0
15873,-8.44,-8.44,1
15874,-3.18,2.24,0
15875,5.65,15.58,0
15876,7.81,-2.73,1
15877,-8.25,3.04,1
15878,-8.9,16.9,0
15879,-3.36,2.13,0
15880,2.58,-1.21,0
15881,-3.38,3.03,0
15882,3.87,4.64,0
15883,7.29,7.63,1
15884,14.08,9.69,1
15885,-9.1,-4.62,0
15886,-6.21,15.12,1
15887,-5.17,-18.28,1
15888,-18.63,8.85,0
15889,-2.89,2.4,0
15890,-3.34,2.62,0
15891,-2.8,2.39,0
15892,7.75,-9.17,0
15893,-4.14,3.45,0
15894,-2.67,1.12,0
15895,-2.42,1.35,0
15896,-22.9,8.54,1
15897,-5.11,-0.55,1
15898,-6.4,3.52,1
15899,-3.07,2.17,0
15900,-5.48,0.22,1
15901,10.89,-8.72,0
15902,-3.47,2.33,0
15903,-6.0,3.48,0
15904,-6.07,18.44,0
15905,-8.39,9.69,1
15906,-2.33,18.37,0
15907,-6.1,19.46,0
15908,-10.73,6.24,0
15909,-2.58,3.55,1
15910,4.18,5.69,0
15911,-16.86,9.88,0
15912,-15.01,-0.96,1
15913,2.87,7.83,0
15914,-5.03,10.12,0
15915,0.56,2.24,1
15916,0.81,-1.56,1
15917,-7.1,3.7,1
15918,-2.22,4.13,0
15919,-6.52,4.43,1
15920,-3.19,2.21,0
15921,4.59,-1.09,0
15922,-9.67,11.09,1
15923,-5.38,7.63,1
15924,-2.01,-9.26,1
15925,-4.51,5.82,1
15926,-6.76,2.07,1
15927,-3.04,2.18,0
15928,-14.35,3.93,1
15929,-6.51,3.87,1
15930,-5.38,18.32,0
15931,-3.08,1.74,0
15932,-15.03,2.58,1
15933,-0.17,5.89,1
15934,-3.53,2.53,0
15935,-8.08,-4.93,0
15936,4.97,3.52,0
15937,-3.95,8.22,0
15938,-2.84,2.13,0
15939,2.56,-3.07,0
15940,-5.58,4.61,1
15941,-5.96,-1.91,1
15942,-4.91,10.28,0
15943,0.53,3.44,1
15944,-2.5,3.41,0
15945,-0.61,3.92,1
15946,-5.13,2.55,0
15947,13.32,7.36,0
15948,10.28,18.09,1
15949,3.68,8.59,1
15950,-3.35,-7.82,1
15951,-3.21,2.2,0
15952,-8.7,-2.74,0
15953,-6.62,6.27,1
15954,-17.84,16.11,1
15955,-21.61,0.7,1
15956,-3.37,2.02,0
15957,-1.86,2.58,0
15958,-3.16,2.1,0
15959,-10.27,6.59,0
15960,-3.34,2.17,0
15961,-0.49,0.28,1
15962,-2.95,-5.11,0
15963,-2.57,2.49,0
15964,-3.72,3.45,0
15965,-3.28,2.39,0
15966,-14.51,5.17,1
15967,10.94,3.93,1
15968,-3.16,2.29,0
15969,-3.08,1.81,0
15970,-0.96,0.14,1
15971,-0.97,8.6,0
15972,-11.51,2.39,0
15973,1.91,-2.45,0
15974,-8.52,-1.27,0
15975,-2.85,2.08,0
15976,-3.24,1.99,0
15977,-3.12,2.3,0
15978,-2.48,1.72,0
15979,-2.79,9.64,0
15980,-7.41,2.28,1
15981,-3.26,2.11,0
15982,-4.47,7.02,1
15983,-2.26,1.8,0
15984,-8.69,8.65,0
15985,-3.98,2.72,0
15986,-14.34,-2.78,1
15987,-10.87,6.05,0
15988,-13.85,-4.08,1
15989,-17.43,0.36,1
15990,6.16,1.88,0
15991,-3.65,2.31,0
15992,4.96,12.74,1
15993,-2.85,2.88,0
15994,-3.18,2.1,0
15995,-3.19,2.17,0
15996,-1.76,1.97,0
15997,1.32,15.01,0
15998,-3.06,1.63,0
15999,-6.19,-5.76,0
16000,3.23,6.88,0
16001,-5.4,1.64,1
16002,-6.37,-14.48,0
16003,1.86,-4.41,0
16004,4.5,0.04,0
16005,-7.93,-1.77,1
16006,-3.47,-7.2,0
16007,-1.04,5.61,1
16008,-4.24,2.22,0
16009,-2.01,2.17,0
16010,-10.26,-2.2,0
16011,-5.97,5.85,1
16012,-10.33,-12.31,0
16013,-2.92,2.0,0
16014,0.87,9.64,0
16015,-0.93,-1.28,1
16016,-3.46,2.7,0
16017,-2.33,2.2,0
16018,-6.62,2.03,1
16019,-3.15,2.09,0
16020,-14.8,-3.35,1
16021,5.47,3.71,0
16022,-0.81,-5.05,0
16023,4.7,7.67,0
16024,-2.95,-4.86,0
16025,-9.07,5.43,0
16026,-5.17,7.5,1
16027,16.33,-0.44,1
16028,-4.75,-1.25,1
16029,-7.09,-0.0,1
16030,3.58,18.65,0
16031,-2.05,-1.77,1
16032,-3.11,1.37,0
16033,4.76,-0.64,0
16034,-11.02,4.8,0
16035,-1.82,17.94,0
16036,3.55,16.18,0
16037,-3.04,11.53,0
16038,-8.02,22.75,1
16039,-0.55,-0.71,1
16040,5.35,-0.4,0
16041,-12.73,10.23,1
16042,0.04,-0.64,1
16043,-6.15,-1.58,1
16044,-4.68,-0.45,0
16045,-3.57,3.2,0
16046,-10.87,3.15,0
16047,-0.02,16.82,0
16048,-1.29,-10.7,1
16049,0.6,2.7,1
16050,-9.99,20.43,1
16051,-19.04,-9.56,1
16052,4.38,-0.37,0
16053,0.57,3.8,1
16054,-11.53,1.07,0
16055,-7.51,-4.34,0
16056,-4.54,-1.21,1
16057,-18.12,-7.3,0
16058,-3.54,-5.18,0
16059,-2.81,1.19,0
16060,-10.42,7.2,0
16061,-1.9,-5.16,0
16062,-8.38,-3.92,0
16063,7.73,7.52,1
16064,2.68,3.1,1
16065,10.89,7.47,0
16066,-3.33,2.11,0
16067,-5.6,3.82,1
16068,-9.46,7.08,0
16069,1.03,3.06,1
16070,1.62,12.94,1
16071,10.35,-0.27,1
16072,-2.78,1.7,0
16073,-0.03,-14.22,0
16074,-7.11,16.76,0
16075,3.73,7.8,0
16076,10.78,-12.27,1
16077,-4.65,5.42,1
16078,-3.37,2.11,0
16079,-2.63,3.18,0
16080,-0.35,2.2,1
16081,-4.07,2.66,0
16082,-4.75,2.16,0
16083,-2.01,6.54,1
16084,-2.27,1.88,0
16085,-2.04,-6.84,0
16086,-6.58,5.62,1
16087,6.7,-8.91,0
16088,-2.7,2.4,0
16089,-4.11,3.09,0
16090,14.18,-2.81,0
16091,-11.51,14.69,0
16092,-9.84,-7.44,1
16093,-1.29,-11.71,1
16094,-1.95,4.98,1
16095,2.45,7.62,0
16096,-3.61,2.01,0
16097,-2.18,2.72,0
16098,-3.28,2.12,0
16099,-0.3,4.32,1
16100,-3.31,2.55,0
16101,-12.51,-3.15,1
16102,-1.44,0.75,1
16103,-4.31,-0.53,1
16104,-4.22,1.75,0
16105,-4.63,-13.33,0
16106,7.4,0.2,1
16107,-1.1,18.6,0
16108,-1.07,5.49,1
16109,-3.71,2.47,0
16110,-2.22,4.16,1
16111,-2.58,3.55,0
16112,-6.69,-13.25,0
16113,0.84,1.17,1
16114,-10.68,10.48,1
16115,8.18,-11.59,0
16116,-8.84,-1.67,0
16117,-11.38,-11.23,0
16118,-22.57,4.13,1
16119,-7.12,3.36,1
16120,3.39,-0.9,0
16121,-12.71,20.67,1
16122,7.18,2.77,0
16123,-18.45,5.51,0
16124,-14.4,-14.3,1
16125,-3.56,2.3,0
16126,-10.07,1.17,0
16127,-2.59,11.48,0
16128,-2.47,2.1,0
16129,-3.15,1.23,0
16130,-12.49,-3.79,1
16131,-18.27,-3.82,0
16132,-12.78,-16.51,1
16133,-2.57,1.77,0
16134,-6.84,2.45,1
16135,-17.07,6.32,0
16136,-9.36,-5.39,0
16137,-1.39,5.71,1
16138,3.06,-13.69,0
16139,-6.71,1.65,1
16140,14.18,2.48,0
16141,-1.87,-2.92,1
16142,-10.46,6.76,0
16143,-5.95,4.52,1
16144,-8.47,2.27,1
16145,-2.76,0.73,0
16146,-0.05,9.44,0
16147,-17.65,-3.63,0
16148,0.92,11.23,1
16149,-4.23,4.06,0
16150,-4.32,0.26,0
16151,-3.15,2.12,0
16152,-3.0,-9.84,1
16153,-5.61,5.04,1
16154,-2.62,9.49,0
16155,-10.66,6.87,0
16156,2.21,6.42,0
16157,3.65,-1.11,0
16158,-0.29,-0.42,1
16159,4.78,3.43,0
16160,-3.08,2.32,0
16161,-9.85,-15.02,1
16162,-7.29,-5.82,0
16163,-0.79,2.6,1
16164,10.62,16.68,1
16165,9.01,-13.78,1
16166,-12.96,-6.2,1
16167,-3.12,2.06,0
16168,-3.48,3.07,0
16169,-13.87,12.02,0
16170,-7.58,-8.24,1
16171,-4.09,-5.71,0
16172,-2.33,2.99,0
16173,16.02,5.32,1
16174,-3.78,2.53,0
16175,-2.51,3.14,0
16176,-1.6,5.47,1
16177,-9.37,11.76,1
16178,-8.95,16.89,0
16179,-5.48,0.64,1
16180,-2.55,2.15,0
16181,-2.81,1.92,0
16182,17.14,-4.07,1
16183,-6.93,7.08,1
16184,8.6,1.41,1
16185,-2.53,-1.45,1
16186,-2.83,5.35,1
16187,-5.71,4.28,1
16188,-18.0,9.14,0
16189,-11.0,15.25,0
16190,-1.61,12.67,1
16191,16.71,6.47,1
16192,-10.6,1.66,0
16193,-5.86,1.07,0
16194,-22.89,8.11,1
16195,-2.34,2.57,0
16196,-4.75,9.55,0
16197,8.25,-8.38,0
16198,0.51,22.07,1
16199,-5.8,6.5,1
16200,6.22,19.8,1
16201,14.42,13.59,1
16202,-12.7,-10.36,0
16203,-5.36,13.06,1
16204,-2.58,-10.52,1
16205,17.55,4.22,1
16206,-1.64,1.6,0
16207,-6.28,18.53,0
16208,-3.46,3.84,0
16209,1.07,1.27,1
16210,8.59,10.23,0
16211,-3.59,-3.06,1
16212,-3.42,2.33,0
16213,2.26,8.41,0
16214,17.29,-3.08,1
16215,8.46,-8.48,0
16216,-2.34,9.89,0
16217,-20.12,-10.44,1
16218,-6.74,1.0,1
16219,-3.52,2.11,0
16220,5.4,-13.25,0
16221,-16.54,10.18,0
16222,-3.92,5.66,1
16223,-4.26,-3.98,0
16224,-5.22,7.06,1
16225,-2.82,0.33,0
16226,13.07,-2.34,0
16227,0.69,1.54,1
16228,12.04,5.92,0
16229,-6.48,-9.19,1
16230,-3.47,1.96,0
16231,0.27,5.1,1
16232,-3.88,2.97,0
16233,-1.32,2.91,1
16234,-3.17,2.26,0
16235,-2.98,3.11,0
16236,-2.09,8.38,0
16237,-1.72,0.4,0
16238,-2.66,2.14,0
16239,-3.31,1.31,0
16240,10.53,6.03,0
16241,-0.32,-15.59,0
16242,-1.16,-2.05,1
16243,2.23,13.71,1
16244,-5.89,0.49,1
16245,-2.42,1.22,0
16246,-24.38,6.04,1
16247,-1.72,-3.54,1
16248,0.81,3.69,1
16249,3.2,-4.23,0
16250,6.78,20.43,1
16251,-1.96,5.76,1
16252,-1.84,0.77,1
16253,-9.26,6.22,0
16254,-6.0,-5.91,0
16255,5.4,-11.47,0
16256,4.55,-3.1,0
16257,8.24,-3.59,1
16258,7.49,-1.95,1
16259,-3.02,1.79,0
16260,-6.02,4.06,1
16261,-3.2,2.2,0
16262,0.77,1.39,1
16263,8.13,6.22,1
16264,1.65,8.21,0
16265,0.03,2.5,1
16266,-2.84,2.13,0
16267,-3.58,1.86,0
16268,-1.66,0.88,0
16269,-2.96,10.04,0
16270,-4.53,-0.31,1
16271,-6.78,10.15,0
16272,-9.72,7.45,0
16273,1.14,8.0,0
16274,-3.35,1.33,0
16275,3.27,-3.81,0
16276,-11.16,0.38,0
16277,3.17,6.67,0
16278,0.33,-0.76,1
16279,-2.15,2.06,0
16280,-0.79,9.66,0
16281,-4.22,2.27,0
16282,-1.43,-6.11,0
16283,1.85,0.98,1
16284,-3.12,1.98,0
16285,-2.12,2.59,0
16286,0.69,4.75,1
16287,-17.32,-10.95,1
16288,-3.09,2.19,0
16289,-0.6,2.21,1
16290,-9.63,8.53,0
16291,4.57,6.33,0
16292,-0.9,-14.93,0
16293,-3.14,2.62,0
16294,-8.17,8.28,0
16295,-0.06,-3.27,0
16296,-3.01,-5.06,0
16297,-3.2,2.2,0
16298,-1.78,-4.98,0
16299,-3.61,2.88,0
16300,-15.67,8.2,1
16301,-11.76,-2.63,0
16302,-4.55,22.65,1
16303,0.63,2.89,1
16304,0.21,0.7,1
16305,-6.56,-0.06,1
16306,-1.28,10.69,0
16307,0.99,-13.93,0
16308,-3.32,2.82,0
16309,-3.65,0.99,0
16310,-2.64,1.94,0
16311,11.5,-1.94,0
16312,-0.95,15.43,0
16313,-14.57,-15.23,1
16314,1.34,-6.33,0
16315,10.71,0.51,1
16316,1.54,18.23,0
16317,1.66,3.28,1
16318,-2.9,-2.23,1
16319,-2.96,2.35,0
16320,-2.97,1.79,0
16321,-3.21,2.19,0
16322,-10.48,-1.03,0
16323,4.3,-7.37,1
16324,-11.75,-5.15,1
16325,-12.63,2.16,0
16326,0.55,4.65,1
16327,-0.63,-2.49,1
16328,11.76,-4.71,0
16329,-0.81,0.28,1
16330,5.61,-16.23,1
16331,1.67,9.46,0
16332,-0.9,1.01,1
16333,-4.32,6.6,1
16334,-3.43,1.02,0
16335,-4.24,-4.46,0
16336,-2.58,2.1,0
16337,13.89,-9.14,1
16338,-3.14,3.04,0
16339,-10.98,0.7,0
16340,-2.03,14.67,1
16341,-5.49,5.42,1
16342,-3.79,-2.33,1
16343,7.22,-2.34,1
16344,-3.17,1.56,0
16345,-8.06,1.3,1
16346,-3.23,7.57,1
16347,-3.93,3.18,0
16348,-0.75,-4.8,0
16349,-0.71,0.93,1
16350,-14.3,-3.11,1
16351,-4.08,2.35,0
16352,-3.21,5.88,1
16353,-6.31,4.07,1
16354,-4.73,6.72,1
16355,-12.72,20.15,1
16356,-8.66,-3.69,0
16357,1.4,2.5,1
16358,3.4,-0.3,0
16359,1.33,10.47,0
16360,-3.43,2.22,0
16361,-3.19,2.2,0
16362,-0.48,10.71,0
16363,-16.29,12.43,0
16364,-2.3,2.5,0
16365,12.32,4.39,0
16366,-2.24,1.54,0
16367,-5.03,0.23,1
16368,-10.58,2.4,0
16369,-2.62,2.43,0
16370,8.26,2.24,1
16371,12.36,-4.48,0
16372,7.29,-15.89,1
16373,-19.06,13.18,1
16374,-3.46,2.02,0
16375,0.74,-0.58,1
16376,8.18,-3.08,1
16377,-6.8,-6.15,0
16378,2.06,12.41,1
16379,-5.9,-14.25,0
16380,-3.12,2.14,0
16381,2.33,0.2,1
16382,-6.13,-0.18,1
16383,-0.2,4.77,1
16384,-10.27,4.78,0
16385,4.59,21.9,1
16386,-10.96,-2.53,0
16387,6.52,-2.83,1
16388,-10.72,0.9,0
16389,-4.62,2.6,0
16390,-10.39,3.46,0
16391,1.17,3.96,1
16392,7.69,19.14,1
16393,-8.56,9.14,0
16394,-9.35,-6.56,1
16395,-4.37,2.81,0
16396,0.82,1.1,1
16397,-1.96,1.93,0
16398,-3.75,2.34,0
16399,3.65,5.42,0
16400,-8.77,-8.45,1
16401,-15.93,3.85,1
16402,-2.94,-9.59,1
16403,12.42,-9.43,1
16404,-3.23,2.16,0
16405,-2.52,2.41,0
16406,-2.64,3.16,0
16407,-1.49,9.96,0
16408,-4.25,2.56,0
16409,-3.13,2.3,0
16410,-5.34,21.27,1
16411,-4.39,-0.39,1
16412,-3.18,3.32,0
16413,-13.73,-5.78,1
16414,-8.76,-13.6,0
16415,-3.77,1.85,0
16416,-5.49,-2.43,1
16417,-4.7,3.16,0
16418,-6.79,3.13,1
16419,12.07,-5.8,0
16420,0.98,8.66,0
16421,-6.47,-2.25,1
16422,-8.18,-2.28,0
16423,-8.66,6.95,0
16424,-11.05,-0.36,0
16425,4.48,-12.35,0
16426,0.57,9.24,0
16427,-2.59,1.66,0
16428,-2.89,1.85,0
16429,4.74,5.43,0
16430,-3.24,1.78,0
16431,-17.7,-3.16,0
16432,-2.73,-5.82,0
16433,-7.23,1.11,1
16434,-0.74,-0.47,1
16435,-22.17,-6.56,1
16436,-6.59,0.82,1
16437,-2.73,0.98,0
16438,-2.58,2.66,0
16439,4.07,2.08,0
16440,-3.77,4.0,1
16441,1.51,1.47,1
16442,-14.82,-3.35,1
16443,-2.8,-1.03,1
16444,-4.25,1.87,0
16445,-0.59,4.93,1
16446,-4.0,2.33,0
16447,-6.3,13.45,0
16448,-4.44,3.75,0
16449,-12.77,-1.93,0
16450,-12.58,11.79,1
16451,-4.12,5.99,1
16452,3.94,0.54,0
16453,4.4,3.01,0
16454,-4.37,-4.83,0
16455,-10.03,3.57,0
16456,-5.68,5.63,1
16457,-1.47,-1.74,1
16458,-3.34,2.0,0
16459,-4.84,3.23,0
16460,10.05,1.3,1
16461,13.74,-7.27,1
16462,12.48,-5.41,0
16463,-0.32,6.73,1
16464,-5.35,3.95,1
16465,0.97,-4.5,0
16466,-11.35,2.67,0
16467,-5.75,10.15,0
16468,1.47,19.62,0
16469,-3.04,2.84,0
16470,-3.49,3.86,1
16471,-3.83,-1.82,1
16472,-1.42,6.49,1
16473,-5.09,14.9,1
16474,3.94,-12.1,0
16475,-13.09,7.86,1
16476,6.66,1.58,1
16477,-4.87,-1.61,1
16478,-4.02,1.9,0
16479,4.03,19.64,1
16480,3.66,-2.2,0
16481,-7.27,4.11,1
16482,-1.36,-13.03,0
16483,3.28,8.44,1
16484,-4.3,3.19,1
16485,-3.54,1.76,0
16486,-5.3,12.17,1
16487,5.67,-0.84,0
16488,-2.91,1.45,0
16489,-6.77,0.24,1
16490,-4.4,16.4,0
16491,7.92,-1.11,1
16492,-2.89,2.05,0
16493,-9.25,-0.96,0
16494,13.19,1.69,0
16495,-2.9,3.6,0
16496,6.14,10.23,1
16497,-6.89,4.8,1
16498,-0.43,3.22,1
16499,-3.03,2.27,0
16500,18.19,2.18,1
16501,-17.27,16.51,1
16502,-4.08,3.82,0
16503,-4.52,2.33,0
16504,12.04,7.73,0
16505,-4.03,2.24,0
16506,-19.03,5.36,0
16507,-4.2,11.23,0
16508,-3.14,-3.32,1
16509,-2.13,1.36,0
16510,-2.33,1.93,0
16511,-11.74,9.07,1
16512,-5.76,5.14,1
16513,-2.72,2.45,0
16514,-0.6,10.06,0
16515,3.77,-18.81,1
16516,-4.0,6.72,1
16517,4.32,11.19,1
16518,-3.8,5.48,1
16519,-11.76,0.78,0
16520,1.39,3.13,1
16521,-2.3,3.56,0
16522,-3.19,1.87,0
16523,-0.22,-13.35,0
16524,-3.54,7.25,1
16525,-4.87,1.94,0
16526,-17.81,8.82,0
16527,-5.95,-9.68,1
16528,-18.06,-2.23,0
16529,5.25,-17.19,1
16530,5.57,1.75,0
16531,-3.26,2.0,0
16532,-3.33,2.3,0
16533,-3.5,3.53,0
16534,-3.15,1.88,0
16535,-16.36,14.63,1
16536,5.54,-7.65,1
16537,-7.97,-5.47,0
16538,-10.2,-0.1,0
16539,4.33,2.2,0
16540,-12.45,11.58,1
16541,-1.06,-13.98,0
16542,-3.12,2.05,0
16543,-4.62,-1.02,1
16544,3.07,8.0,0
16545,-3.7,2.61,0
16546,-2.85,2.76,0
16547,-1.12,-1.06,1
16548,-5.51,-10.2,1
16549,16.23,9.03,1
16550,-2.45,2.36,0
16551,-3.46,2.39,0
16552,-0.01,9.92,0
16553,-3.38,2.63,0
16554,1.72,-4.82,0
16555,-3.37,5.31,1
16556,-3.97,2.11,0
16557,-3.07,0.93,0
16558,-2.84,1.97,0
16559,2.91,11.61,1
16560,15.06,6.9,1
16561,-3.16,2.25,0
16562,17.05,3.79,1
16563,-4.1,4.23,1
16564,-2.42,2.9,0
16565,-3.12,2.15,0
16566,-2.61,2.17,0
16567,-7.94,2.32,1
16568,2.93,-7.68,1
16569,-14.18,2.73,1
16570,2.54,21.33,1
16571,-13.22,0.19,1
16572,-11.02,-11.27,0
16573,-13.43,-5.06,1
16574,12.81,-5.84,0
16575,-3.86,1.83,0
16576,13.35,1.07,0
16577,10.14,4.35,1
16578,-4.98,-5.84,0
16579,-2.2,6.31,1
16580,-18.23,7.43,0
16581,-3.15,2.63,0
16582,-7.33,11.12,0
16583,-5.32,2.61,1
16584,-4.91,-5.79,0
16585,3.62,12.81,1
16586,-1.19,6.26,1
16587,15.71,10.02,1
16588,12.18,8.71,0
16589,-19.06,4.54,0
16590,-8.92,-2.03,0
16591,-9.81,5.53,0
16592,6.6,-3.31,1
16593,-6.47,14.38,1
16594,-3.57,1.81,0
16595,-3.48,8.44,0
16596,-11.44,-12.0,0
16597,-2.81,2.16,0
16598,-6.76,0.36,1
16599,-13.34,7.47,1
16600,-3.1,1.35,0
16601,5.15,12.34,1
16602,-6.15,-1.64,1
16603,-6.92,3.96,1
16604,5.85,-1.02,0
16605,-4.09,1.94,0
16606,0.64,3.92,1
16607,-1.11,5.71,1
16608,16.85,-2.88,1
16609,-16.42,16.49,1
16610,1.33,4.1,1
16611,-3.59,2.0,0
16612,-6.54,4.48,1
16613,-2.76,2.03,0
16614,6.62,-11.69,0
16615,-5.95,5.7,1
16616,-3.0,2.42,0
16617,-2.42,2.71,0
16618,-13.53,7.16,1
16619,-11.2,-12.54,0
16620,-15.73,15.56,1
16621,11.02,10.21,0
16622,-9.77,-7.44,1
16623,-15.56,1.3,1
16624,-14.01,-2.47,1
16625,8.19,7.07,1
16626,-4.17,9.55,0
16627,-4.09,2.06,0
16628,-3.95,4.42,1
16629,-6.89,-5.75,0
16630,-7.65,1.33,1
16631,-4.48,2.14,0
16632,-0.32,-1.89,1
16633,-18.21,9.96,0
16634,-3.52,1.92,0
16635,-7.89,8.72,0
16636,-9.11,10.92,1
16637,-15.4,18.43,1
16638,-1.22,6.26,1
16639,-2.91,2.29,0
16640,-1.36,0.8,1
16641,-3.2,1.63,0
16642,2.09,-10.28,0
16643,-8.33,-3.97,0
16644,-11.81,-6.72,1
16645,-3.47,2.02,0
16646,-2.96,1.89,0
16647,7.73,-3.26,1
16648,-1.71,-1.57,1
16649,-6.17,0.22,1
16650,-6.69,3.12,1
16651,-7.52,9.6,0
16652,-13.53,19.94,1
16653,-4.81,2.56,0
16654,-7.79,3.86,1
16655,-0.21,-3.63,0
16656,-10.38,-0.37,0
16657,-3.76,1.6,0
16658,-11.02,2.32,0
16659,-2.35,2.01,0
16660,-1.36,8.97,0
16661,-8.69,-8.48,1
16662,-9.73,-10.43,0
16663,-9.96,-13.49,0
16664,-11.8,15.02,0
16665,-5.52,-1.23,1
16666,-4.3,1.17,0
16667,-3.43,2.08,0
16668,-3.09,2.84,0
16669,-4.34,22.1,1
16670,9.79,9.75,0
16671,-3.75,2.73,0
16672,-2.74,1.95,0
16673,-3.24,0.93,0
16674,-11.29,2.85,0
16675,-7.71,0.83,1
16676,4.6,-16.32,1
16677,-19.81,-0.14,0
16678,2.17,-2.4,0
16679,-13.16,5.53,1
16680,-3.79,1.78,0
16681,-1.91,2.1,0
16682,-1.88,3.28,0
16683,-3.19,2.17,0
16684,-3.55,-2.27,1
16685,2.56,-3.34,0
16686,-3.48,1.17,0
16687,-3.62,2.62,0
16688,-4.19,6.11,1
16689,8.65,1.22,1
16690,7.88,2.71,1
16691,-3.98,1.91,0
16692,-3.22,2.34,0
16693,-5.49,10.31,0
16694,-5.54,5.49,1
16695,6.67,1.1,1
16696,-2.85,1.46,0
16697,-3.05,1.16,0
16698,-3.27,2.54,0
16699,-2.7,2.46,0
16700,-2.85,2.5,0
16701,-3.62,2.62,0
16702,-14.37,-1.28,1
16703,13.47,1.91,0
16704,-4.18,1.23,0
16705,-2.98,2.48,0
16706,-5.23,-1.4,1
16707,-3.25,2.23,0
16708,-5.53,9.61,0
16709,-1.99,2.11,0
16710,0.33,3.76,1
16711,-3.31,2.22,0
16712,-3.53,2.03,0
16713,-11.86,-0.22,0
16714,-0.09,1.9,1
16715,-3.32,2.37,0
16716,1.75,13.5,1
16717,-2.92,2.44,0
16718,-4.25,-18.17,1
16719,-14.43,0.04,1
16720,-2.6,4.04,0
16721,-2.97,2.14,0
16722,-3.06,2.34,0
16723,-3.2,2.17,0
16724,-3.1,2.23,0
16725,-2.21,-0.58,1
16726,-4.73,-1.43,1
16727,-3.16,2.61,0
16728,-16.71,-6.65,0
16729,-7.57,20.07,1
16730,13.59,5.37,0
16731,-3.58,2.26,0
16732,0.71,1.18,1
16733,-9.95,19.95,1
16734,0.18,17.83,0
16735,-0.62,-1.62,1
16736,-2.38,2.62,0
16737,10.16,-7.01,0
16738,-5.09,0.78,1
16739,4.85,2.96,0
16740,-6.85,-5.02,0
16741,-1.66,-9.99,1
16742,3.57,4.53,0
16743,-3.96,-6.04,0
16744,-2.7,1.42,0
16745,1.26,-11.67,1
16746,9.66,4.41,1
16747,-5.48,-0.05,1
16748,-8.9,6.41,0
16749,-6.16,-0.36,1
16750,-5.08,-6.29,0
16751,-2.48,-5.74,0
16752,-6.15,-5.46,0
16753,-9.19,-3.37,0
16754,-15.13,8.29,1
